temp,rain_1h,snow_1h,clouds_all,year,month,day,day_of_week,day_of_year,hour,minute,Clear,Clouds,Drizzle,Fog,Haze,Mist,Rain,Snow,Thunderstorm,traffic_volume
266.88,0.0,0.0,1,2014,4,15,1,105,8,0,True,False,False,False,False,False,False,False,False,6271
281.42,0.0,0.0,90,2015,11,11,2,315,20,0,False,False,False,False,False,False,False,False,True,2340
269.89,0.0,0.0,90,2017,2,5,6,36,4,0,False,True,False,False,False,False,False,False,False,482
294.65,0.0,0.0,1,2017,6,27,1,178,21,0,True,False,False,False,False,False,False,False,False,3057
293.62,0.0,0.0,20,2018,8,21,1,233,20,0,False,True,False,False,False,False,False,False,False,3003
295.52,0.0,0.0,1,2013,5,19,6,139,22,0,True,False,False,False,False,False,False,False,False,1713
297.7,0.0,0.0,40,2014,7,18,4,199,13,0,False,True,False,False,False,False,False,False,False,5662
259.53,0.0,0.0,90,2014,3,3,0,62,22,0,False,True,False,False,False,False,False,False,False,2647
270.03,0.0,0.0,90,2013,2,24,6,55,11,0,False,False,False,False,False,True,False,False,False,3488
270.41,0.0,0.0,90,2016,1,26,1,26,12,0,False,True,False,False,False,False,False,False,False,4541
271.05,0.0,0.0,64,2013,11,29,4,333,23,0,False,True,False,False,False,False,False,False,False,1571
282.62,0.0,0.0,75,2015,9,13,6,256,6,0,False,True,False,False,False,False,False,False,False,788
294.9,0.0,0.0,40,2018,5,5,5,125,19,0,False,False,True,False,False,False,False,False,False,3146
289.36,0.0,0.0,75,2017,10,5,3,278,17,0,False,False,False,False,False,False,True,False,False,6122
287.23,0.0,0.0,80,2014,5,12,0,132,9,0,False,False,False,False,False,True,False,False,False,4870
273.48,0.0,0.0,1,2016,4,4,0,95,21,0,True,False,False,False,False,False,False,False,False,2256
296.85,0.0,0.0,88,2014,7,12,5,193,18,0,False,True,False,False,False,False,False,False,False,4172
259.08,0.0,0.0,40,2013,12,5,3,339,12,0,False,False,False,False,False,False,False,True,False,4752
297.44,0.0,0.0,1,2015,9,1,1,244,10,0,False,False,False,False,True,False,False,False,False,5285
290.87,0.0,0.0,1,2014,7,31,3,212,8,0,True,False,False,False,False,False,False,False,False,6211
287.03,0.0,0.0,1,2016,5,30,0,151,2,0,False,False,False,True,False,False,False,False,False,543
292.0,0.0,0.0,90,2018,6,10,6,161,3,0,False,True,False,False,False,False,False,False,False,350
273.74,0.0,0.0,90,2014,4,16,2,106,8,0,False,True,False,False,False,False,False,False,False,5938
298.65,0.0,0.0,40,2015,7,11,5,192,19,0,False,False,False,False,False,False,False,False,True,3438
263.73,0.0,0.0,90,2016,3,1,1,61,6,0,False,True,False,False,False,False,False,False,False,5830
271.16,0.0,0.0,1,2013,11,24,6,328,22,0,True,False,False,False,False,False,False,False,False,1583
292.86,0.0,0.0,90,2018,6,19,1,170,18,0,False,False,False,False,False,True,False,False,False,4546
296.25,0.0,0.0,1,2015,7,29,2,210,10,0,True,False,False,False,False,False,False,False,False,4217
284.57,0.0,0.0,20,2017,9,8,4,251,5,0,False,True,False,False,False,False,False,False,False,2978
288.07,0.0,0.0,1,2016,9,3,5,247,3,0,True,False,False,False,False,False,False,False,False,411
274.82,0.0,0.0,90,2016,11,30,2,335,4,0,False,False,False,False,False,True,False,False,False,868
256.93,0.0,0.0,1,2018,1,16,1,16,12,0,True,False,False,False,False,False,False,False,False,4602
259.37,0.0,0.0,64,2013,12,5,3,339,15,0,False,True,False,False,False,False,False,False,False,5582
271.15,0.0,0.0,1,2013,10,22,1,295,7,0,True,False,False,False,False,False,False,False,False,6876
295.05,0.0,0.0,90,2016,7,30,5,212,10,0,False,True,False,False,False,False,False,False,False,1802
298.31,0.0,0.0,0,2013,8,26,0,238,6,0,True,False,False,False,False,False,False,False,False,5773
295.17,0.0,0.0,1,2012,10,3,2,277,15,0,True,False,False,False,False,False,False,False,False,5692
288.5,0.0,0.0,90,2017,9,19,1,262,5,0,False,True,False,False,False,False,False,False,False,3119
263.0,0.0,0.0,64,2013,12,25,2,359,23,0,False,False,False,False,False,False,False,True,False,1035
252.44,0.0,0.0,1,2016,1,10,6,10,11,0,True,False,False,False,False,False,False,False,False,3973
291.53,0.0,0.0,1,2015,8,8,5,220,3,0,False,False,False,True,False,False,False,False,False,446
275.58,0.0,0.0,75,2018,4,9,0,99,16,0,False,True,False,False,False,False,False,False,False,6719
260.53,0.0,0.0,90,2013,12,9,0,343,1,0,False,False,False,False,False,True,False,False,False,291
299.78,0.0,0.0,1,2016,8,29,0,242,12,0,True,False,False,False,False,False,False,False,False,4284
285.73,0.85,0.0,90,2016,5,11,2,132,17,0,False,False,True,False,False,False,False,False,False,5786
272.29,0.0,0.0,90,2018,1,31,2,31,4,0,False,False,False,False,False,False,False,True,False,982
292.399,0.0,0.0,0,2016,10,14,4,288,16,0,True,False,False,False,False,False,False,False,False,6047
275.58,0.0,0.0,75,2018,2,28,2,59,11,0,False,True,False,False,False,False,False,False,False,4860
290.64,0.77,0.0,90,2014,5,11,6,131,22,0,False,False,False,False,False,False,False,False,True,1746
276.15,0.0,0.0,75,2018,1,26,4,26,20,0,False,True,False,False,False,False,False,False,False,3465
271.36,0.0,0.0,90,2018,1,22,0,22,16,0,False,False,False,False,False,False,False,True,False,1488
294.86,0.0,0.0,90,2017,8,21,0,233,17,0,False,False,False,False,False,False,True,False,False,5995
273.33,0.0,0.0,90,2013,4,19,4,109,18,0,False,False,False,False,False,False,False,True,False,4728
297.72,0.0,0.0,1,2014,7,30,2,211,12,0,True,False,False,False,False,False,False,False,False,5573
266.08,0.0,0.0,1,2016,12,27,1,362,18,0,True,False,False,False,False,False,False,False,False,4127
299.21,1.37,0.0,90,2014,5,31,5,151,14,0,False,False,False,False,False,False,True,False,False,4866
284.62,0.0,0.0,90,2016,4,25,0,116,12,0,False,False,False,False,False,True,False,False,False,4678
272.15,0.0,0.0,40,2018,1,8,0,8,18,0,False,True,False,False,False,False,False,False,False,4446
293.74,0.0,0.0,5,2018,7,28,5,209,10,0,True,False,False,False,False,False,False,False,False,3639
280.01,0.0,0.0,1,2017,10,19,3,292,4,0,True,False,False,False,False,False,False,False,False,882
294.94,0.0,0.0,40,2018,7,4,2,185,11,0,False,False,False,False,False,False,False,False,True,2603
273.82,0.0,0.0,90,2016,12,24,5,359,6,0,False,False,False,False,False,True,False,False,False,1030
296.19,0.0,0.0,24,2013,7,18,3,199,3,0,False,True,False,False,False,False,False,False,False,361
261.61,0.0,0.0,1,2013,11,22,4,326,7,0,True,False,False,False,False,False,False,False,False,6641
275.51,0.0,0.0,75,2013,4,20,5,110,17,0,False,True,False,False,False,False,False,False,False,4545
292.74,0.0,0.0,40,2017,7,31,0,212,8,0,False,True,False,False,False,False,False,False,False,5631
265.22,0.0,0.0,40,2016,2,3,2,34,9,0,False,False,False,False,False,False,False,True,False,3853
267.8,0.0,0.0,20,2013,2,9,5,40,10,0,False,True,False,False,False,False,False,False,False,4170
288.61,0.0,0.0,1,2012,10,17,2,291,12,0,True,False,False,False,False,False,False,False,False,4979
286.15,0.0,0.0,90,2017,9,18,0,261,14,0,False,False,False,False,False,True,False,False,False,4778
296.34,1.78,0.0,75,2018,8,27,0,239,7,0,False,False,False,False,False,False,True,False,False,6493
264.11,0.0,0.0,64,2013,12,17,1,351,19,0,False,True,False,False,False,False,False,False,False,3296
266.67,0.0,0.0,90,2014,4,1,1,91,9,0,False,True,False,False,False,False,False,False,False,4845
296.15,0.0,0.0,1,2017,7,6,3,187,4,0,False,False,False,False,False,False,False,False,True,796
251.4,0.0,0.0,64,2014,1,2,3,2,18,0,False,True,False,False,False,False,False,False,False,3828
299.34,0.0,0.0,1,2014,7,30,2,211,17,0,True,False,False,False,False,False,False,False,False,6317
293.95,0.0,0.0,75,2017,8,6,6,218,11,0,False,True,False,False,False,False,False,False,False,4317
279.22,0.0,0.0,90,2016,3,16,2,76,4,0,False,False,False,False,False,False,True,False,False,876
257.93,0.0,0.0,90,2016,1,11,0,11,17,0,False,False,False,False,False,False,False,True,False,5310
286.15,0.0,0.0,40,2017,8,19,5,231,5,0,False,False,False,True,False,False,False,False,False,889
283.0,0.0,0.0,1,2016,5,18,2,139,8,0,True,False,False,False,False,False,False,False,False,5742
291.08,0.0,0.0,90,2017,8,27,6,239,2,0,False,False,False,False,False,True,False,False,False,634
291.15,0.0,0.0,75,2016,3,12,5,72,18,0,False,True,False,False,False,False,False,False,False,4836
269.02,0.0,0.0,90,2016,12,31,5,366,7,0,False,True,False,False,False,False,False,False,False,1000
267.95,0.0,0.0,64,2013,11,12,1,316,20,0,False,True,False,False,False,False,False,False,False,2981
287.38,0.0,0.0,1,2015,7,1,2,182,6,0,True,False,False,False,False,False,False,False,False,5741
283.65,0.0,0.0,90,2017,4,3,0,93,16,0,False,False,False,False,False,True,False,False,False,6206
285.82,0.0,0.0,40,2018,9,26,2,269,20,0,False,True,False,False,False,False,False,False,False,3197
282.74,0.0,0.0,98,2012,11,12,0,317,5,0,True,False,False,False,False,False,False,False,False,2467
278.12,0.0,0.0,1,2012,10,3,2,277,8,0,True,False,False,False,False,False,False,False,False,6511
291.15,0.0,0.0,1,2017,8,22,1,234,3,0,True,False,False,False,False,False,False,False,False,390
276.89,0.0,0.0,90,2017,5,1,0,121,22,0,False,False,False,False,False,False,True,False,False,2049
292.72,2.88,0.0,90,2018,8,24,4,236,15,0,False,False,False,False,False,False,True,False,False,5879
276.793,0.0,0.0,64,2014,1,18,5,18,15,0,False,True,False,False,False,False,False,False,False,4290
264.07,0.0,0.0,1,2016,1,29,4,29,2,0,True,False,False,False,False,False,False,False,False,286
270.79,0.0,0.0,90,2013,2,28,3,59,22,0,False,True,False,False,False,False,False,False,False,2191
293.81,0.0,0.0,92,2014,7,12,5,193,22,0,False,False,False,False,False,False,True,False,False,2904
275.06,0.76,0.0,64,2013,12,18,2,352,16,0,False,False,False,False,False,False,True,False,False,6236
291.42,0.0,0.0,40,2015,9,24,3,267,11,0,False,False,False,False,False,False,True,False,False,4788
294.95,0.0,0.0,75,2017,7,24,0,205,12,0,False,True,False,False,False,False,False,False,False,4581
285.36,0.0,0.0,75,2015,11,2,0,306,10,0,False,True,False,False,False,False,False,False,False,4477
283.628,0.0,0.0,0,2016,10,18,1,292,20,0,True,False,False,False,False,False,False,False,False,2671
272.68,0.0,0.0,90,2017,3,18,5,77,4,0,False,True,False,False,False,False,False,False,False,432
273.23,0.0,0.0,90,2013,4,19,4,109,20,0,False,False,False,False,False,False,False,True,False,3240
298.29,0.0,0.0,1,2014,5,20,1,140,17,0,True,False,False,False,False,False,False,False,False,6165
258.59,0.0,0.0,75,2013,1,14,0,14,12,0,False,False,False,False,False,False,False,True,False,4509
303.59,0.0,0.0,0,2013,7,5,4,186,15,0,True,False,False,False,False,False,False,False,False,4780
298.3,0.0,0.0,0,2016,8,3,2,216,22,0,True,False,False,False,False,False,False,False,False,1618
267.41,0.0,0.0,90,2013,1,27,6,27,16,0,False,True,False,False,False,False,False,False,False,2529
275.22,0.0,0.0,90,2017,4,26,2,116,10,0,False,False,False,False,False,True,False,False,False,4454
299.01,0.0,0.0,75,2018,7,25,2,206,14,0,False,True,False,False,False,False,False,False,False,5032
275.02,0.0,0.0,90,2016,11,29,1,334,5,0,False,False,False,False,False,True,False,False,False,2706
294.82,0.0,0.0,24,2013,7,30,1,211,20,0,False,True,False,False,False,False,False,False,False,3015
270.08,0.0,0.0,90,2013,3,19,1,78,0,0,False,True,False,False,False,False,False,False,False,494
296.78,0.0,0.0,88,2013,6,27,3,178,8,0,False,False,False,False,False,True,False,False,False,6208
266.63,0.0,0.0,64,2014,1,4,5,4,8,0,False,True,False,False,False,False,False,False,False,2157
261.79,0.0,0.0,1,2014,3,26,2,85,4,0,True,False,False,False,False,False,False,False,False,843
271.08,0.0,0.0,90,2017,12,10,6,344,12,0,False,True,False,False,False,False,False,False,False,4264
267.58,0.0,0.0,90,2016,1,15,4,15,4,0,False,False,False,False,False,False,False,True,False,829
249.35,0.0,0.0,1,2017,1,6,4,6,6,0,False,False,False,False,False,False,False,True,False,5307
268.22,0.0,0.0,1,2018,3,18,6,77,6,0,True,False,False,False,False,False,False,False,False,761
290.06,0.0,0.0,40,2016,9,8,3,252,9,0,False,True,False,False,False,False,False,False,False,4959
288.12,0.0,0.0,0,2016,10,2,6,276,20,0,True,False,False,False,False,False,False,False,False,3221
275.72,0.0,0.0,90,2017,10,29,6,302,12,0,False,True,False,False,False,False,False,False,False,4073
280.68,0.0,0.0,40,2012,10,31,2,305,13,0,False,True,False,False,False,False,False,False,False,5051
258.19,0.0,0.0,0,2014,2,1,5,32,21,0,True,False,False,False,False,False,False,False,False,2658
263.72,0.0,0.0,90,2016,2,11,3,42,22,0,False,False,False,False,False,False,False,True,False,3531
292.473,0.0,0.0,64,2016,10,17,0,291,14,0,False,False,False,False,False,False,True,False,False,4693
274.22,0.0,0.0,40,2017,11,30,3,334,20,0,False,True,False,False,False,False,False,False,False,3106
284.94,0.0,0.0,1,2013,6,4,1,155,8,0,True,False,False,False,False,False,False,False,False,6502
300.1,0.0,0.0,1,2015,7,19,6,200,19,0,True,False,False,False,False,False,False,False,False,3627
296.88,0.0,0.0,90,2014,7,4,4,185,13,0,False,False,False,False,False,False,True,False,False,3654
247.15,0.0,0.0,1,2014,1,23,3,23,9,0,True,False,False,False,False,False,False,False,False,4250
269.07,0.0,0.0,90,2018,1,24,2,24,21,0,False,False,False,False,False,True,False,False,False,2567
267.98,0.0,0.0,90,2013,1,19,5,19,7,0,False,True,False,False,False,False,False,False,False,1702
282.814,0.0,0.0,0,2016,10,9,6,283,22,0,True,False,False,False,False,False,False,False,False,1613
294.49,25.46,0.0,90,2015,8,16,6,228,21,0,False,False,False,False,False,False,False,False,True,2118
294.9,0.0,0.0,1,2014,5,24,5,144,10,0,True,False,False,False,False,False,False,False,False,3779
282.62,0.51,0.0,92,2013,10,15,1,288,18,0,False,False,False,False,False,True,False,False,False,4833
287.69,0.3,0.0,1,2016,9,3,5,247,4,0,False,False,False,False,False,False,True,False,False,360
246.36,0.0,0.0,5,2017,12,31,6,365,8,0,True,False,False,False,False,False,False,False,False,1319
294.59,0.0,0.0,1,2013,7,2,1,183,21,0,True,False,False,False,False,False,False,False,False,2789
291.55,0.0,0.0,1,2015,9,13,6,256,21,0,True,False,False,False,False,False,False,False,False,2196
298.79,0.0,0.0,75,2018,8,14,1,226,10,0,False,True,False,False,False,False,False,False,False,4478
295.9,0.0,0.0,1,2016,6,26,6,178,23,0,True,False,False,False,False,False,False,False,False,1483
273.26,0.0,0.0,90,2016,1,6,2,6,17,0,False,False,False,False,True,False,False,False,False,6071
274.22,0.0,0.0,90,2016,2,21,6,52,14,0,False,False,False,False,False,False,False,True,False,4751
276.793,0.0,0.0,64,2014,1,18,5,18,12,0,False,True,False,False,False,False,False,False,False,3870
274.96,0.0,0.0,90,2017,2,28,1,59,6,0,False,True,False,False,False,False,False,False,False,5768
276.793,0.0,0.0,64,2014,1,17,4,17,16,0,False,True,False,False,False,False,False,False,False,6430
296.81,0.0,0.0,32,2013,6,30,6,181,14,0,False,True,False,False,False,False,False,False,False,4368
273.89,0.0,0.0,90,2013,4,19,4,109,3,0,False,False,False,False,False,False,False,True,False,313
276.23,0.0,0.0,90,2017,4,26,2,116,6,0,False,False,False,False,False,False,True,False,False,5270
288.5,0.0,0.0,1,2015,10,19,0,292,20,0,True,False,False,False,False,False,False,False,False,2522
267.45,0.0,0.0,75,2018,2,24,5,55,12,0,False,False,False,False,False,True,False,False,False,4938
287.94,0.0,0.0,1,2013,6,2,6,153,8,0,True,False,False,False,False,False,False,False,False,2189
286.89,0.25,0.0,75,2018,9,21,4,264,5,0,False,False,False,False,False,False,True,False,False,2919
270.65,0.0,0.0,90,2017,1,28,5,28,16,0,False,True,False,False,False,False,False,False,False,4580
292.82,0.0,0.0,1,2018,7,23,0,204,0,0,True,False,False,False,False,False,False,False,False,714
259.36,0.0,0.0,90,2018,2,6,1,37,22,0,False,False,False,False,False,False,False,True,False,1652
292.21,0.0,0.0,90,2018,5,8,1,128,16,0,False,False,False,False,False,False,True,False,False,6578
307.2,0.0,0.0,20,2016,7,22,4,204,17,0,False,True,False,False,False,False,False,False,False,4634
288.51,0.0,0.0,40,2017,6,20,1,171,3,0,False,False,False,False,False,False,True,False,False,346
292.58,0.0,0.0,92,2013,6,9,6,160,20,0,False,False,True,False,False,False,False,False,False,2579
268.81,0.0,0.0,1,2018,4,9,0,99,9,0,False,False,False,False,False,True,False,False,False,4933
293.75,0.0,0.0,90,2017,6,29,3,180,13,0,False,True,False,False,False,False,False,False,False,5068
272.8,0.0,0.0,40,2013,3,9,5,68,11,0,False,False,False,False,True,False,False,False,False,4566
298.27,0.0,0.0,1,2015,9,27,6,270,19,0,True,False,False,False,False,False,False,False,False,4550
274.8,0.0,0.0,90,2013,1,12,5,12,8,0,False,False,False,False,False,True,False,False,False,2624
294.63,0.9,0.0,1,2015,6,29,0,180,9,0,False,False,False,False,False,False,True,False,False,4634
282.79,0.0,0.0,90,2014,5,5,0,125,7,0,False,True,False,False,False,False,False,False,False,6796
295.42,13.46,0.0,90,2016,7,23,5,205,13,0,False,False,False,False,False,False,False,False,True,10
274.42,0.25,0.0,64,2013,12,3,1,337,11,0,False,False,False,False,False,True,False,False,False,4596
283.83,0.0,0.0,1,2015,7,7,1,188,6,0,True,False,False,False,False,False,False,False,False,5528
294.68,3.27,0.0,75,2016,9,6,1,250,11,0,False,False,False,False,False,True,False,False,False,4335
275.33,0.0,0.0,64,2013,11,30,5,334,12,0,False,True,False,False,False,False,False,False,False,4165
256.76,0.0,0.0,40,2017,12,28,3,362,0,0,False,False,False,False,False,False,False,True,False,732
291.09,0.0,0.0,1,2017,7,11,1,192,2,0,False,False,False,False,False,True,False,False,False,299
276.4,0.0,0.0,90,2016,11,30,2,335,12,0,False,False,True,False,False,False,False,False,False,4520
272.11,0.0,0.0,90,2013,3,16,5,75,3,0,False,True,False,False,False,False,False,False,False,410
286.51,0.0,0.0,1,2014,6,10,1,161,1,0,True,False,False,False,False,False,False,False,False,378
296.71,8.4,0.0,90,2015,9,6,6,249,7,0,False,False,False,False,False,False,False,False,True,1290
291.89,0.0,0.0,92,2013,7,31,2,212,11,0,False,True,False,False,False,False,False,False,False,5072
291.34,0.0,0.0,1,2018,9,11,1,254,1,0,True,False,False,False,False,False,False,False,False,330
275.95,0.0,0.0,90,2018,1,10,2,10,15,0,False,False,False,False,False,True,False,False,False,5681
277.08,0.0,0.0,90,2016,4,6,2,97,13,0,False,False,False,False,False,False,True,False,False,4961
263.15,0.0,0.0,20,2018,2,18,6,49,2,0,False,True,False,False,False,False,False,False,False,593
272.54,0.0,0.0,90,2013,2,11,0,42,13,0,False,False,False,False,False,False,False,True,False,4200
299.53,0.0,0.0,1,2017,9,14,3,257,12,0,True,False,False,False,False,False,False,False,False,5342
275.22,0.0,0.0,90,2016,11,24,3,329,13,0,False,False,False,False,False,True,False,False,False,2821
274.82,0.0,0.0,90,2013,5,4,5,124,20,0,False,False,True,False,False,False,False,False,False,3228
286.68,0.0,0.0,5,2018,4,29,6,119,11,0,True,False,False,False,False,False,False,False,False,4381
